State,Crop,Crop_Year,Yield,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Season
Bihar,Safflower,2023,0.905,99,81,1112,15586.56,37.62,Rabi       
Bihar,Sannhamp,2023,0.86,821,663,1112,129258.24,311.98,Kharif     
Bihar,Sesamum,2023,0.886363636,1571,1378,1112,247338.24,596.98,Kharif     
Bihar,Small millets,2023,0.788,4402,3312,1112,693050.88,1672.76,Kharif     
Bihar,Sugarcane,2023,57.5275,233769,13824707,1112,36804591.36,88832.22,Whole Year 
Bihar,Sunflower,2023,1.377368421,9363,13379,1112,1474110.72,3557.94,Rabi       
Bihar,Tobacco,2023,1.758888889,10893,19130,1112,1714993.92,4139.34,Whole Year 
Bihar,Turmeric,2023,1.032222222,2724,2829,1112,428866.56,1035.12,Whole Year 
Bihar,Urad,2023,0.884814815,7924,7055,1112,1247554.56,3011.12,Kharif     
Bihar,Wheat,2023,2.866315789,2101311,6104303,1112,330830403.8,798498.18,Rabi       
Chhattisgarh,Arhar/Tur,2023,0.374814815,63245,25743,1124.5,9957292.8,24033.1,Kharif     
Chhattisgarh,Bajra,2023,0.271666667,63,25,1124.5,9918.72,23.94,Kharif     
Chhattisgarh,Bajra,2023,17.08227273,1307,24969,1124.5,205774.08,496.66,Whole Year 
Chhattisgarh,Barley,2023,0.927142857,1881,1960,1124.5,296144.64,714.78,Rabi       
Chhattisgarh,Castor seed,2023,0.33,6,2,1124.5,944.64,2.28,Kharif     
Chhattisgarh,Coriander,2023,0.265,1690,464,1124.5,266073.6,642.2,Whole Year 
Chhattisgarh,Cotton(lint),2023,1.9925,478,802,1124.5,75256.32,181.64,Whole Year 
Chhattisgarh,Dry chillies,2023,0.682692308,6680,2356,1124.5,1051699.2,2538.4,Whole Year 
Chhattisgarh,Garlic,2023,2.96,1160,3236,1124.5,182630.4,440.8,Whole Year 
Chhattisgarh,Ginger,2023,1.187619048,1958,2361,1124.5,308267.52,744.04,Whole Year 
Chhattisgarh,Gram,2023,0.9324,335025,331674,1124.5,52746336,127309.5,Rabi       
Chhattisgarh,Groundnut,2023,1.26047619,25406,32112,1124.5,3999920.64,9654.28,Kharif     
Chhattisgarh,Horse-gram,2023,0.4,38331,14818,1124.5,6034832.64,14565.78,Kharif     
Chhattisgarh,Horse-gram,2023,0.256363636,3256,944,1124.5,512624.64,1237.28,Rabi       
Chhattisgarh,Jowar,2023,1.263181818,3729,4703,1124.5,587093.76,1417.02,Whole Year 
Chhattisgarh,Jute,2023,0,100,0,1124.5,15744,38,Kharif     
Chhattisgarh,Khesari,2023,0.540416667,214168,129787,1124.5,33718609.92,81383.84,Rabi       
Chhattisgarh,Linseed,2023,0.21625,17761,4566,1124.5,2796291.84,6749.18,Rabi       
Chhattisgarh,Maize,2023,2.26037037,119617,306937,1124.5,18832500.48,45454.46,Kharif     
Chhattisgarh,Masoor,2023,0.335909091,12691,4510,1124.5,2023071.04,4822.58,Rabi       
Chhattisgarh,Mesta,2023,1.815555556,1063,2024,1124.5,167358.72,403.94,Kharif     
Chhattisgarh,Moong(Green Gram),2023,0.413076923,8394,4072,1124.5,1321551.36,3189.72,Kharif     
Chhattisgarh,Moong(Green Gram),2023,0.31625,3564,848,1124.5,561116.16,1354.32,Rabi       
Chhattisgarh,Niger seed,2023,0.252222222,56320,10693,1124.5,8867020.8,21401.6,Kharif     
Chhattisgarh,Onion,2023,6.250869565,4238,28864,1124.5,667230.72,1610.44,Whole Year 
Chhattisgarh,Other  Rabi pulses,2023,0.19625,3158,417,1124.5,497195.52,1200.04,Rabi       
Chhattisgarh,Other Kharif pulses,2023,0.202,8292,1559,1124.5,1305492.48,3150.96,Kharif     
Chhattisgarh,Peas & beans (Pulses),2023,0.36,12023,4522,1124.5,1891799.04,4566.08,Rabi       
Chhattisgarh,Potato,2023,4.111111111,1596,7003,1124.5,251274.24,606.48,Kharif     
Chhattisgarh,Potato,2023,4.736956522,9779,42910,1124.5,1539605.76,3716.02,Rabi       
Chhattisgarh,Ragi,2023,0.194666667,7274,1651,1124.5,1145218.56,2764.12,Kharif     
Chhattisgarh,Rapeseed &Mustard,2023,0.424444444,41422,18348,1124.5,6521479.68,15740.36,Rabi       
Chhattisgarh,Rice,2023,1.386296296,3976626,5749044,1124.5,626079997.4,1511117.88,Kharif     
Chhattisgarh,Safflower,2023,0.280909091,465,167,1124.5,73209.6,176.7,Rabi       
Chhattisgarh,Sannhamp,2023,0.395555556,1085,550,1124.5,170822.4,412.3,Kharif     
Chhattisgarh,Sesamum,2023,0.307777778,17255,5195,1124.5,2716627.2,6556.9,Kharif     
Chhattisgarh,Small millets,2023,0.893333333,77185,18959,1124.5,12152006.4,29330.3,Kharif     
Chhattisgarh,Soyabean,2023,0.396,91560,30307,1124.5,14415206.4,34792.8,Kharif     
Chhattisgarh,Sugarcane,2023,1.823181818,34834,64205,1124.5,5484264.96,13236.92,Whole Year 
Chhattisgarh,Sunflower,2023,0.050666667,1265,7,1124.5,199161.6,480.7,Kharif     
Chhattisgarh,Sweet potato,2023,5.702083333,2511,14438,1124.5,395331.84,954.18,Whole Year 
Chhattisgarh,Tobacco,2023,0.4175,13,6,1124.5,2046.72,4.94,Whole Year 
Chhattisgarh,Turmeric,2023,1.403,1783,1536,1124.5,280715.52,677.54,Whole Year 
Chhattisgarh,Urad,2023,0.328518519,85858,27787,1124.5,13517483.52,32626.04,Kharif     
Chhattisgarh,Urad,2023,0.2795,2485,738,1124.5,391238.4,944.3,Rabi       
Chhattisgarh,Wheat,2023,1.497692308,102195,141642,1124.5,16089580.8,38834.1,Rabi       
Gujarat,Arhar/Tur,2023,1.295625,271192,337065,814.8,42696468.48,103052.96,Kharif     
Gujarat,Bajra,2023,1.644,153027,252317,814.8,24092570.88,58150.26,Kharif     
Gujarat,Bajra,2023,2.874137931,244125,712600,814.8,38435040,92767.5,Summer     
Gujarat,Banana,2023,71.83,29630,2125489,814.8,4664947.2,11259.4,Whole Year 
Gujarat,Castor seed,2023,2.466333333,585243,1487280,814.8,92140657.92,222392.34,Kharif     
Gujarat,Cotton(lint),2023,3.962,2626487,10112737,814.8,413514113.3,998065.06,Kharif     
Gujarat,Dry chillies,2023,1.078181818,5571,5292,814.8,877098.24,2116.98,Whole Year 
Gujarat,Garlic,2023,6.755652174,19408,134976,814.8,3055595.52,7375.04,Whole Year 
Gujarat,Gram,2023,1.22,292753,376248,814.8,46091032.32,111246.14,Rabi       
Gujarat,Groundnut,2023,2.406451613,1627275,3970876,814.8,256198176,618364.5,Kharif     
Gujarat,Groundnut,2023,1.817241379,51508,94931,814.8,8109419.52,19573.04,Summer     
Gujarat,Guar seed,2023,0.665909091,199513,132697,814.8,31411326.72,75814.94,Whole Year 
Gujarat,Jowar,2023,1.416842105,66986,93338,814.8,10546275.84,25454.68,Kharif     
Gujarat,Jowar,2023,1.223529412,24212,31982,814.8,3811937.28,9200.56,Rabi       
Gujarat,Maize,2023,1.676363636,302790,469550,814.8,47671257.6,115060.2,Kharif     
Gujarat,Maize,2023,2.460952381,92558,235342,814.8,14572331.52,35172.04,Rabi       
Gujarat,Maize,2023,2.028888889,4636,9848,814.8,729891.84,1761.68,Summer     
Gujarat,Moong(Green Gram),2023,0.626333333,125347,71444,814.8,19734631.68,47631.86,Kharif     
Gujarat,Moong(Green Gram),2023,0.7928125,26721,26031,814.8,4206954.24,10153.98,Summer     
Gujarat,Moth,2023,0.678235294,27250,17764,814.8,4290240,10355,Kharif     
Gujarat,Onion,2023,28.7637931,42668,1223608,814.8,6717649.92,16213.84,Rabi       
Gujarat,Onion,2023,25.194,11801,318222,814.8,1857949.44,4484.38,Summer     
Gujarat,Other  Rabi pulses,2023,0.876470588,22983,18999,814.8,3618443.52,8733.54,Rabi       
Gujarat,Other Cereals,2023,0.774615385,2888,2152,814.8,454686.72,1097.44,Kharif     
Gujarat,Other Kharif pulses,2023,0.641428571,6137,3876,814.8,966209.28,2332.06,Kharif     
Gujarat,Potato,2023,27.283125,130397,3752816,814.8,20529703.68,49550.86,Whole Year 
Gujarat,Ragi,2023,0.876666667,11880,10646,814.8,1870387.2,4514.4,Kharif     
Gujarat,Rapeseed &Mustard,2023,1.76,221289,400072,814.8,34839740.16,84089.82,Rabi       
Gujarat,Rice,2023,2.0375,802674,1749613,814.8,126372994.6,305016.12,Kharif     
Gujarat,Rice,2023,2.657857143,52616,140196,814.8,8283863.04,20234.08,Summer     
Gujarat,Sesamum,2023,0.60862069,107763,65229,814.8,16966206.72,40949.94,Kharif     
Gujarat,Sesamum,2023,0.71875,15233,13986,814.8,2398283.52,5788.54,Summer     
Gujarat,Small millets,2023,1.39,10080,17290,814.8,1586995.2,3830.4,Rabi       
Gujarat,Soyabean,2023,1.001176471,146015,137352,814.8,22988601.6,55485.7,Kharif     
Gujarat,Sugarcane,2023,61.96529412,181699,11622609,814.8,28606690.56,69045.62,Whole Year 
Gujarat,Tobacco,2023,1.738,53109,98567,814.8,8361480.96,20231.42,Kharif     
Gujarat,Tobacco,2023,3.481666667,120748,420590,814.8,19010565.12,45884.24,Rabi       
Gujarat,Urad,2023,0.6625,128059,81324,814.8,20231608.96,48662.42,Kharif     
Gujarat,Urad,2023,0.815625,7890,9914,814.8,1242201.6,2998.2,Summer     
Gujarat,Wheat,2023,2.926666667,1058778,3101037,814.8,166694008.3,402335.64,Rabi       
Haryana,Arhar/Tur,2023,1.108333333,4410,5040,417.1,694310.4,1675.8,Kharif     
Haryana,Bajra,2023,1.69047619,449400,720300,417.1,70753536,170772,Kharif     
Haryana,Barley,2023,3.711333333,20230,73500,417.1,3180288,7676,Rabi       
Haryana,Castor seed,2023,1,900,900,417.1,141696,342,Kharif     
Haryana,Coriander,2023,2.690588235,2211,5287,417.1,348099.84,840.18,Whole Year 
Haryana,Cotton(lint),2023,2.69375,668500,1622500,417.1,105248640,254030,Kharif     
Haryana,Garlic,2023,12.01368421,4420,51356,417.1,695884.8,1679.6,Whole Year 
Haryana,Ginger,2023,7.713333333,592,4468,417.1,93204.48,224.96,Whole Year 
Haryana,Gram,2023,1.284615385,32100,36100,417.1,5053824,12198,Rabi       
Haryana,Groundnut,2023,1.416666667,3100,3600,417.1,488064,1178,Kharif     
Haryana,Guar seed,2023,0.766923077,272500,226700,417.1,42902400,103550,Kharif     
Haryana,Horse-gram,2023,0.145,290,80,417.1,45657.6,110.2,Kharif     
Haryana,Jowar,2023,0.478181818,47600,24700,417.1,7494144,18088,Kharif     
Haryana,Maize,2023,2.711,6600,20600,417.1,1039104,2508,Kharif     
Haryana,Masoor,2023,0.846,1530,1290,417.1,240883.2,581.4,Rabi       
Haryana,Moong(Green Gram),2023,0.416666667,13720,6330,417.1,2160076.8,5213.6,Kharif     
Haryana,Moth,2023,0.3625,880,240,417.1,138547.2,334.4,Kharif     
Haryana,Onion,2023,23.97666667,29931,701504,417.1,4712336.64,11373.78,Whole Year 
Haryana,Peas & beans (Pulses),2023,9.862857143,15559,135147,417.1,2449608.96,5912.42,Kharif     
Haryana,Peas & beans (Pulses),2023,1.221111111,1700,2130,417.1,267648,646,Rabi       
Haryana,Potato,2023,26.06142857,34718,897576,417.1,5466001.92,13192.84,Whole Year 
Haryana,Rapeseed &Mustard,2023,2.027727273,547700,1105400,417.1,86229888,208126,Rabi       
Haryana,Rice,2023,3.096190476,1422100,4880000,417.1,223895424,540398,Kharif     
Haryana,Sesamum,2023,0.4875,1500,700,417.1,236160,570,Kharif     
Haryana,Sugarcane,2023,82.12473684,114900,9708800,417.1,18089856,43662,Whole Year 
Haryana,Sunflower,2023,3.553333333,4900,9500,417.1,771456,1862,Kharif     
Haryana,Turmeric,2023,12.501,829,10898,417.1,130517.76,315.02,Whole Year 
Haryana,Urad,2023,0.32,1500,530,417.1,236160,570,Kharif     
Haryana,Wheat,2023,4.705454545,2530500,12265100,417.1,398401920,961590,Rabi       
Haryana,other oilseeds,2023,1.2,1300,2100,417.1,204672,494,Rabi       
Himachal Pradesh,Arhar/Tur,2023,0.5,45,23,1182.2,7084.8,17.1,Kharif     
Himachal Pradesh,Bajra,2023,0.718,79,58,1182.2,12437.76,30.02,Kharif     
Himachal Pradesh,Barley,2023,1.69,19160,33878,1182.2,3016550.4,7280.8,Rabi       
Himachal Pradesh,Coriander,2023,0.207142857,104,14,1182.2,16373.76,39.52,Rabi       
Himachal Pradesh,Garlic,2023,0.584444444,3342,1275,1182.2,526164.48,1269.96,Rabi       
Himachal Pradesh,Gram,2023,1.027777778,358,373,1182.2,56363.52,136.04,Rabi       
Himachal Pradesh,Groundnut,2023,0.9275,36,37,1182.2,5667.84,13.68,Kharif     
Himachal Pradesh,Horse-gram,2023,0.561,1614,938,1182.2,254108.16,613.32,Kharif     
Himachal Pradesh,Linseed,2023,0.295,803,240,1182.2,126424.32,305.14,Rabi       
Himachal Pradesh,Maize,2023,2.886666667,280811,711114,1182.2,44210883.84,106708.18,Kharif     
Himachal Pradesh,Masoor,2023,0.848888889,441,386,1182.2,69431.04,167.58,Rabi       
Himachal Pradesh,Moong(Green Gram),2023,0.725714286,130,92,1182.2,20467.2,49.4,Kharif     
Himachal Pradesh,Moth,2023,0.58,17,11,1182.2,2676.48,6.46,Kharif     
Himachal Pradesh,Onion,2023,6.06,594,3732,1182.2,93519.36,225.72,Rabi       
Himachal Pradesh,Other  Rabi pulses,2023,3.981666667,10078,40096,1182.2,1586680.32,3829.64,Rabi       
Himachal Pradesh,Other Kharif pulses,2023,0.928333333,6504,5974,1182.2,1023989.76,2471.52,Kharif     
Himachal Pradesh,Peas & beans (Pulses),2023,2.057272727,2353,4853,1182.2,370456.32,894.14,Rabi       
Himachal Pradesh,Potato,2023,10.488,6458,63460,1182.2,1016747.52,2454.04,Kharif     
Himachal Pradesh,Potato,2023,5.426,3413,24219,1182.2,537342.72,1296.94,Rabi       
Himachal Pradesh,Ragi,2023,0.924285714,1817,1918,1182.2,286068.48,690.46,Kharif     
Himachal Pradesh,Rapeseed &Mustard,2023,0.51,8326,4542,1182.2,1310845.44,3163.88,Rabi       
Himachal Pradesh,Rice,2023,1.618181818,71613,114785,1182.2,11274750.72,27212.94,Kharif     
Himachal Pradesh,Sesamum,2023,0.447777778,127,58,1182.2,20234.88,48.26,Kharif     
Himachal Pradesh,Small millets,2023,0.825714286,4098,3306,1182.2,645189.12,1557.24,Kharif     
Himachal Pradesh,Soyabean,2023,1.684285714,554,929,1182.2,87221.76,210.52,Kharif     
Himachal Pradesh,Sugarcane,2023,17.11714286,1874,36730,1182.2,295042.56,712.12,Whole Year 
Himachal Pradesh,Turmeric,2023,0.66375,136,85,1182.2,21411.84,51.68,Kharif     
Himachal Pradesh,Urad,2023,0.729090909,6922,4616,1182.2,1089799.68,2630.36,Kharif     
Himachal Pradesh,Wheat,2023,1.608333333,342675,603587,1182.2,53950752,130216.5,Rabi       
Jharkhand,Arhar/Tur,2023,1.065416667,245096,256859,1165.7,38587914.24,93136.48,Kharif     
Jharkhand,Bajra,2023,0.64,614,354,1165.7,96668.16,233.32,Kharif     
Jharkhand,Castor seed,2023,0.483333333,153,57,1165.7,24088.32,58.14,Kharif     
Jharkhand,Gram,2023,1.2325,232684,285797,1165.7,36633768.96,88419.92,Rabi       
Jharkhand,Groundnut,2023,0.926666667,32273,35843,1165.7,5081061.12,12263.74,Kharif     
Jharkhand,Horse-gram,2023,0.631,14088,8831,1165.7,2218014.72,5353.44,Kharif     
Jharkhand,Jowar,2023,0.702857143,3329,2210,1165.7,524117.76,1265.02,Kharif     
Jharkhand,Linseed,2023,0.582608696,52072,29688,1165.7,8198215.68,19787.36,Rabi       
Jharkhand,Maize,2023,2.102916667,284565,576153,1165.7,44801913.6,108134.7,Kharif     
Jharkhand,Maize,2023,1.887777778,10133,20579,1165.7,1595339.52,3850.54,Rabi       
Jharkhand,Masoor,2023,0.899583333,69440,62515,1165.7,10932633.6,26387.2,Rabi       
Jharkhand,Moong(Green Gram),2023,0.79125,29004,23589,1165.7,4566389.76,11021.52,Kharif     
Jharkhand,Niger seed,2023,0.515882353,4943,2790,1165.7,778225.92,1878.34,Kharif     
Jharkhand,Other  Rabi pulses,2023,0.699583333,20641,14387,1165.7,3249719.04,7843.58,Rabi       
Jharkhand,Other Kharif pulses,2023,0.665454545,27172,19797,1165.7,4277959.68,10325.36,Kharif     
Jharkhand,Peas & beans (Pulses),2023,1.19625,59150,71052,1165.7,9312576,22477,Rabi       
Jharkhand,Ragi,2023,0.912857143,19013,18485,1165.7,2993406.72,7224.94,Kharif     
Jharkhand,Rapeseed &Mustard,2023,0.734583333,305045,218148,1165.7,48026284.8,115917.1,Rabi       
Jharkhand,Rice,2023,2.023333333,1735411,3421253,1165.7,273223107.8,659456.18,Kharif     
Jharkhand,Safflower,2023,0.537692308,2023,1112,1165.7,315667.2,761.9,Rabi       
Jharkhand,Sesamum,2023,0.419047619,16168,6693,1165.7,2545489.92,6143.84,Kharif     
Jharkhand,Soyabean,2023,0.857692308,1923,1536,1165.7,302757.12,730.74,Kharif     
Jharkhand,Sunflower,2023,0.757777778,412,289,1165.7,64865.28,156.56,Kharif     
Jharkhand,Sunflower,2023,0.493,1759,913,1165.7,276936.96,668.42,Rabi       
Jharkhand,Urad,2023,0.825833333,147191,128673,1165.7,23173751.04,55932.58,Kharif     
Jharkhand,Wheat,2023,2.164583333,220963,468754,1165.7,34788414.72,83965.94,Rabi       
Madhya Pradesh,Arhar/Tur,2023,1.216956522,646980,839400,800,101860531.2,245852.4,Kharif     
Madhya Pradesh,Bajra,2023,1.604347826,309940,754740,800,48796953.6,117777.2,Kharif     
Madhya Pradesh,Banana,2023,47.73208333,26375.05,1834029,800,4152487.872,10022.519,Whole Year 
Madhya Pradesh,Barley,2023,2.255405405,130020,431030,800,20470348.8,49407.6,Kharif     
Madhya Pradesh,Castor seed,2023,0.508,8950,4970,800,1409088,3401,Kharif     
Madhya Pradesh,Coriander,2023,1.603877551,279836.92,390551,800,44057524.68,106338.0296,Whole Year 
Madhya Pradesh,Cotton(lint),2023,1.484,603190,953120,800,94966233.6,229212.2,Kharif     
Madhya Pradesh,Dry chillies,2023,2.935581395,94414.9,232703,800,14864681.86,35877.662,Whole Year 
Madhya Pradesh,Garlic,2023,10.2188,186179.25,1882969,800,29312061.12,70748.115,Whole Year 
Madhya Pradesh,Ginger,2023,16.20238333,23431.48,377473,800,3689052.211,8903.9624,Whole Year 
Madhya Pradesh,Gram,2023,1.420236078,3590000,5385030,800,565209600,1364200,Rabi       
Madhya Pradesh,Groundnut,2023,1.308684211,218160,338130,800,34347110.4,82900.8,Kharif     
Madhya Pradesh,Groundnut,2023,1.668461538,5890,11030,800,927321.6,2238.2,Summer     
Madhya Pradesh,Horse-gram,2023,0.34875,14240,5690,800,2241945.6,5411.2,Kharif     
Madhya Pradesh,Jowar,2023,2.2274,270040,653420,800,42515097.6,102615.2,Kharif     
Madhya Pradesh,Jute,2023,1.358,5970,8640,800,939916.8,2268.6,Kharif     
Madhya Pradesh,Linseed,2023,0.675609756,162023,85550,800,25505280,61560,Rabi       
Madhya Pradesh,Maize,2023,2.5508,1316520,4679550,800,207272908.8,500277.6,Kharif     
Madhya Pradesh,Maize,2023,3.540357143,35640,133020,800,5611161.6,13543.2,Summer     
Madhya Pradesh,Masoor,2023,1.008888889,596010,679180,800,93835814.4,226483.8,Rabi       
Madhya Pradesh,Mesta,2023,1.083333333,2023,2200,800,314880,760,Kharif     
Madhya Pradesh,Moong(Green Gram),2023,0.594509804,228400,137110,800,35959296,86792,Kharif     
Madhya Pradesh,Moong(Green Gram),2023,1.02255814,206170,252050,800,32459404.8,78344.6,Summer     
Madhya Pradesh,Niger seed,2023,0.334761905,61300,21080,800,9651072,23294,Kharif     
Madhya Pradesh,Onion,2023,23.00568627,150865.6,3701014,800,23752280.06,57328.928,Whole Year 
Madhya Pradesh,Other  Rabi pulses,2023,0.678571429,61070,55220,800,9614860.8,23206.6,Rabi       
Madhya Pradesh,Other Cereals,2023,0.62,4100,2560,800,645504,1558,Rabi       
Madhya Pradesh,Other Kharif pulses,2023,0.63,1870,1030,800,294412.8,710.6,Kharif     
Madhya Pradesh,Peas & beans (Pulses),2023,0.930263158,311880,321870,800,49102387.2,118514.4,Rabi       
Madhya Pradesh,Potato,2023,21.3776,136290.21,3144644,800,21457530.66,51790.2798,Whole Year 
Madhya Pradesh,Rapeseed &Mustard,2023,0.95673913,747900,975790,800,117749376,284202,Rabi       
Madhya Pradesh,Rice,2023,1.806888889,2023070,4869658,800,318512140.8,768766.6,Kharif     
Madhya Pradesh,Rice,2023,1.965294118,12070,29400,800,1900300.8,4586.6,Summer     
Madhya Pradesh,Safflower,2023,0.653333333,1010,500,800,159014.4,383.8,Rabi       
Madhya Pradesh,Sesamum,2023,0.498536585,423720,186710,800,66710476.8,161013.6,Whole Year 
Madhya Pradesh,Small millets,2023,0.942857143,144070,141450,800,22682380.8,54746.6,Kharif     
Madhya Pradesh,Soyabean,2023,1.008,5010070,5321810,800,788785420.8,1903826.6,Kharif     
Madhya Pradesh,Sugarcane,2023,44.49714286,98040,5432600,800,15435417.6,37255.2,Whole Year 
Madhya Pradesh,Sunflower,2023,0.615,1020,510,800,160588.8,387.6,Kharif     
Madhya Pradesh,Sunflower,2023,1,2100,2100,800,330624,798,Rabi       
Madhya Pradesh,Sweet potato,2023,17.36147059,5196.15,78914,800,818081.856,1974.537,Whole Year 
Madhya Pradesh,Turmeric,2023,19.065,11697.5,206472,800,1841654.4,4445.05,Whole Year 
Madhya Pradesh,Urad,2023,0.742941176,1788800,1744360,800,281628672,679744,Kharif     
Madhya Pradesh,Urad,2023,1.316923077,35030,49260,800,5515123.2,13311.4,Summer     
Madhya Pradesh,Wheat,2023,3.345882353,5802980,20239950,800,913621171.2,2205132.4,Rabi       
Maharashtra,Arhar/Tur,2023,0.813225806,1375105,1250678,1129.5,216496531.2,522539.9,Kharif     
Maharashtra,Bajra,2023,0.609047619,787833,669176,1129.5,124036427.5,299376.54,Kharif     
Maharashtra,Castor seed,2023,0.257,6152,1368,1129.5,968570.88,2337.76,Kharif     
Maharashtra,Cotton(lint),2023,1.647407407,4350818,6093512,1129.5,684992785.9,1653310.84,Kharif     
Maharashtra,Gram,2023,0.904375,2234051,2048892,1129.5,351728989.4,848939.38,Rabi       
Maharashtra,Groundnut,2023,1.011666667,239847,276066,1129.5,37761511.68,91141.86,Kharif     
Maharashtra,Groundnut,2023,1.3459375,51277,69376,1129.5,8073050.88,19485.26,Summer     
Maharashtra,Jowar,2023,0.904230769,565298,547246,1129.5,89000517.12,214813.24,Kharif     
Maharashtra,Jowar,2023,0.785384615,2898855,1842436,1129.5,456395731.2,1101564.9,Rabi       
Maharashtra,Linseed,2023,0.2975,10591,3257,1129.5,1667447.04,4024.58,Rabi       
Maharashtra,Maize,2023,2.253461538,694785,2165565,1129.5,109386950.4,264018.3,Kharif     
Maharashtra,Maize,2023,1.973793103,333739,904932,1129.5,52543868.16,126820.82,Rabi       
Maharashtra,Maize,2023,1.334444444,35002,54906,1129.5,5510714.88,13300.76,Summer     
Maharashtra,Moong(Green Gram),2023,0.3575,432072,158517,1129.5,68025415.68,164187.36,Kharif     
Maharashtra,Niger seed,2023,0.154375,12968,2060,1129.5,2041681.92,4927.84,Kharif     
Maharashtra,Other  Rabi pulses,2023,0.575555556,101725,50909,1129.5,16015584,38655.5,Rabi       
Maharashtra,Other Cereals,2023,0.437142857,41744,20834,1129.5,6572175.36,15862.72,Kharif     
Maharashtra,Other Cereals,2023,0.551428571,7094,3715,1129.5,1116879.36,2695.72,Rabi       
Maharashtra,Other Cereals,2023,0.712727273,16727,12765,1129.5,2633498.88,6356.26,Summer     
Maharashtra,Other Kharif pulses,2023,0.345714286,81536,53793,1129.5,12837027.84,30983.68,Kharif     
Maharashtra,Other Summer Pulses,2023,0.334666667,2164,691,1129.5,340700.16,822.32,Summer     
Maharashtra,Ragi,2023,1.120833333,92817,106410,1129.5,14613108.48,35270.46,Kharif     
Maharashtra,Rapeseed &Mustard,2023,0.412692308,6675,2289,1129.5,1050912,2536.5,Rabi       
Maharashtra,Rice,2023,1.637916667,1424765,2668600,1129.5,224315001.6,541410.7,Kharif     
Maharashtra,Rice,2023,2.535833333,26178,62200,1129.5,4121464.32,9947.64,Summer     
Maharashtra,Safflower,2023,0.613529412,38902,21556,1129.5,6124730.88,14782.76,Rabi       
Maharashtra,Sesamum,2023,0.228571429,26822,5090,1129.5,4222855.68,10192.36,Kharif     
Maharashtra,Sesamum,2023,0.589333333,3633,1414,1129.5,571979.52,1380.54,Rabi       
Maharashtra,Sesamum,2023,0.425714286,861,169,1129.5,135555.84,327.18,Summer     
Maharashtra,Soyabean,2023,1.225357143,3693729,3805544,1129.5,581540693.8,1403617.02,Kharif     
Maharashtra,Sugarcane,2023,66.33833333,902035,82539200,1129.5,142023390.4,342773.3,Whole Year 
Maharashtra,Sunflower,2023,0.542352941,16497,7977,1129.5,2597287.68,6268.86,Kharif     
Maharashtra,Sunflower,2023,0.535263158,24016,12297,1129.5,3781079.04,9126.08,Rabi       
Maharashtra,Sunflower,2023,0.81625,371,450,1129.5,58410.24,140.98,Summer     
Maharashtra,Tobacco,2023,1.28,549,700,1129.5,86434.56,208.62,Whole Year 
Maharashtra,Urad,2023,0.3765625,350577,121178,1129.5,55194842.88,133219.26,Kharif     
Maharashtra,Wheat,2023,1.505483871,1137731.5,1884842,1129.5,179124447.4,432337.97,Rabi       
Maharashtra,other oilseeds,2023,2.32,621,175,1129.5,97770.24,235.98,Summer     
Manipur,Arhar/Tur,2023,1.128888889,527,595,1780,82970.88,200.26,Kharif     
Manipur,Banana,2023,13.48444444,6932,93477,1780,1091374.08,2634.16,Whole Year 
Manipur,Cashewnut,2023,0.49,37,18,1780,5825.28,14.06,Whole Year 
Manipur,Cowpea(Lobia),2023,1.151111111,958,1096,1780,150827.52,364.04,Kharif     
Manipur,Dry chillies,2023,7.854285714,472,3538,1780,74311.68,179.36,Whole Year 
Manipur,Ginger,2023,12.2,5515,79775,1780,868281.6,2095.7,Kharif     
Manipur,Gram,2023,0.935555556,815,760,1780,128313.6,309.7,Rabi       
Manipur,Groundnut,2023,0.942222222,3340,3142,1780,525849.6,1269.2,Kharif     
Manipur,Maize,2023,2.284444444,19810,45840,1780,3118886.4,7527.8,Kharif     
Manipur,Maize,2023,2.426666667,7120,17250,1780,1120972.8,2705.6,Rabi       
Manipur,Masoor,2023,0.923333333,723,669,1780,113829.12,274.74,Rabi       
Manipur,Moong(Green Gram),2023,1.11,448,498,1780,70533.12,170.24,Kharif     
Manipur,Other  Rabi pulses,2023,0.931111111,6343,5942,1780,998641.92,2410.34,Rabi       
Manipur,Other Kharif pulses,2023,1.117777778,1528,1694,1780,240568.32,580.64,Kharif     
Manipur,Peas & beans (Pulses),2023,0.934444444,18339,17192,1780,2887292.16,6968.82,Rabi       
Manipur,Potato,2023,8.488888889,15250,129170,1780,2400960,5795,Whole Year 
Manipur,Rapeseed &Mustard,2023,0.855555556,29260,25040,1780,4606694.4,11118.8,Rabi       
Manipur,Rice,2023,2.18,236710,607820,1780,37267622.4,89949.8,Kharif     
Manipur,Soyabean,2023,0.911111111,5070,4598,1780,798220.8,1926.6,Kharif     
Manipur,Sugarcane,2023,54.38111111,6000,348000,1780,944640,2280,Whole Year 
Manipur,Turmeric,2023,12.4525,2552,30748,1780,401786.88,969.76,Whole Year 
Manipur,Urad,2023,1.123333333,1439,1581,1780,226556.16,546.82,Kharif     
Manipur,Wheat,2023,2.503333333,2250,5620,1780,354240,855,Rabi       
Mizoram,Arhar/Tur,2023,1.17125,272.8,275,3865.8,42949.632,103.664,Kharif     
Mizoram,Arhar/Tur,2023,1.13,50,46,3865.8,7872,19,Rabi       
